8.125		0.9786	0.9795	0.9986	1.0129	1.01345	1.0142	1.0117	1.02775	1.0243	1.00495	0.9877	0.9824	0.96815	0.96685	0.96705	0.9799	1.0056	1.02415	0.99735
8.1875		0.9603	0.9825	0.9931	1.0112	1.0077	1.00535	1.00745	1.0085	1.02325	0.99015	0.995	0.97775	0.9677	0.9572	0.9634	0.98815	0.99485	1.0109	1.0017
8.25		0.9676	0.9729	0.9938	1.00105	1.0013	1.0048	1.00535	0.99945	1.01825	0.991	0.9839	0.9689	0.94575	0.95935	0.94465	0.98625	0.9911	1.0077	0.9908
8.3125		0.9674	0.9723	0.99125	0.9985	0.993	0.9972	1.00165	1.0035	1.01415	0.98425	0.9787	0.96275	0.9522	0.9632	0.9437	0.9774	0.98365	1.00115	0.9888
8.375		0.9711	0.9694	0.99135	0.99465	0.99225	0.99015	0.99475	1.00405	1.0129	0.98875	0.9755	0.9717	0.9355	0.94525	0.9376	0.95965	0.97275	0.9923	0.9807
8.4375		0.9735	0.9773	0.9918	0.98525	0.9925	0.9904	0.987	0.9961	1.00605	0.9866	0.97005	0.9696	0.93855	0.9528	0.9377	0.94655	0.96275	0.9815	0.96735
8.5		0.9738	0.9823	0.9874	0.9799	0.9898	0.99415	0.98785	0.9964	1.009	0.9808	0.9741	0.96375	0.94335	0.9471	0.92395	0.94415	0.9527	0.9672	0.9626
8.5625		0.9681	0.9813	0.985	0.9813	0.9887	0.99225	0.9924	0.992	0.9971	0.9837	0.9665	0.96485	0.9452	0.94	0.92285	0.9371	0.95545	0.9716	0.9547
8.625		0.9673	0.98	0.98665	0.98205	0.9892	0.99415	0.99	0.9816	0.98985	0.9847	0.96045	0.9588	0.94155	0.94435	0.93065	0.9408	0.9478	0.96705	0.95465
8.6875		0.9692	0.9742	0.98375	0.9759	0.98045	0.99185	0.99155	0.983	0.995	0.9803	0.9641	0.9622	0.93395	0.9501	0.91225	0.9331	0.9501	0.95515	0.93465
8.75		0.971	0.9697	0.9729	0.9799	0.968	0.98425	1.00105	0.9865	0.99555	0.97155	0.9691	0.96295	0.9344	0.93485	0.9086	0.9204	0.95	0.94945	0.9414
8.8125		0.9839	0.9778	0.97145	0.97625	0.96945	0.98125	0.99595	0.9861	0.98615	0.9815	0.96925	0.96315	0.93205	0.9314	0.90795	0.9224	0.9504	0.95365	0.9418
8.875		0.986	0.9765	0.9769	0.97515	0.9737	0.9826	0.9888	0.97805	0.98435	0.98625	0.9627	0.9659	0.93915	0.92945	0.89885	0.9204	0.94435	0.9495	0.92995
8.9375		0.9871	0.9898	0.98235	0.98245	0.97695	0.9847	0.99225	0.97725	0.98775	0.9934	0.96335	0.96725	0.94405	0.9335	0.9036	0.9197	0.9502	0.9374	0.9268
9		0.9923	0.9835	0.9852	0.9856	0.96745	0.98275	0.98415	0.97505	0.98705	0.98515	0.96215	0.9627	0.95665	0.9288	0.90235	0.9216	0.94455	0.94565	0.92915
9.0625		0.9892	0.9802	0.9824	0.9886	0.96875	0.983	0.97885	0.98205	0.98885	0.9855	0.96465	0.9652	0.9452	0.9334	0.9027	0.9217	0.9426	0.9459	0.92815
9.125		0.9877	0.9818	0.9893	0.99155	0.96985	0.9877	0.98445	0.98435	0.99155	0.9863	0.96365	0.96175	0.9401	0.9256	0.9046	0.92045	0.94435	0.9499	0.91955
9.1875		0.9984	0.9876	0.9908	0.99285	0.9794	0.98945	0.98195	0.9803	0.9883	0.9994	0.9586	0.9557	0.94685	0.93545	0.9058	0.9287	0.9449	0.94505	0.9195
9.25		0.9937	0.996	0.9953	0.9901	0.9901	0.99505	0.9886	0.9895	0.98585	0.99285	0.95715	0.9646	0.9489	0.9451	0.9019	0.9415	0.95485	0.9444	0.92465
9.3125		0.9957	0.9925	0.98825	0.9819	0.99875	1.0024	0.9816	0.9882	0.98145	0.9982	0.97685	0.95685	0.9456	0.94665	0.90515	0.9293	0.95495	0.96	0.91875
9.375		1.0014	1.0028	0.9967	0.98565	1.00015	0.99925	0.98555	0.98595	0.9809	0.99625	0.9869	0.9599	0.95635	0.94285	0.9078	0.93325	0.94975	0.95555	0.9241
9.4375		1.0089	0.9967	0.99225	0.98305	1.01115	1.0011	0.98465	0.98945	0.98665	1.0089	0.9881	0.9624	0.96225	0.9506	0.91815	0.9397	0.9401	0.9434	0.9291
9.5		1.0135	1.0082	0.9921	0.98575	1.0059	0.9883	0.9817	0.995	0.98535	0.993	0.9864	0.9668	0.9601	0.95405	0.92475	0.93985	0.9366	0.9473	0.936
9.5625		1.0151	0.9924	0.9959	0.993	0.99525	0.99525	0.98745	0.99615	0.9962	0.98775	0.98775	0.97565	0.9583	0.94515	0.93305	0.93375	0.9292	0.9508	0.93575
9.625		1.0162	1.005	1.0006	1.0043	1.00565	0.9923	0.9994	0.99435	0.9933	0.99225	0.98325	0.97525	0.95805	0.95055	0.93635	0.9348	0.9368	0.9459	0.9408
9.6875		1.0166	1.0048	1.0006	1.0059	1.0029	0.99835	1.0029	1.0033	0.99625	0.99985	0.9792	0.9732	0.9688	0.9531	0.9362	0.9424	0.93715	0.9403	0.9363
9.75		1.0171	1.0089	1.00525	1.0133	1.0026	1	1.00565	0.99295	0.99565	0.9932	0.9811	0.97325	0.9791	0.94955	0.9341	0.93805	0.93885	0.93755	0.92455
9.8125		1.0222	1.0107	1.0035	1.01225	1.00145	1.0011	1.00635	0.99695	1.0029	0.99745	0.9897	0.9769	0.97765	0.9446	0.93285	0.93745	0.9391	0.94245	0.9282
